article_id,title,content,source,published_date,attack_type_mentioned,sector_mentioned,province_mentioned,sentiment,word_count,scraped_at
NEWS-000168,Serangan Social Engineering Menargetkan Kesehatan di Jawa Barat,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor Kesehatan di wilayah Jawa Barat. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 24 March 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2023-03-24,Social Engineering,Kesehatan,Jawa Barat,neutral,46,2025-12-24 12:38:01.499242
NEWS-000169,Kominfo Blokir 386 Situs Terkait Social Engineering,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor Pemerintahan di wilayah Bali. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 01 July 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2024-07-01,Social Engineering,Pemerintahan,Bali,neutral,45,2025-12-24 12:38:01.499280
NEWS-000170,BSSN Ungkap Lonjakan Kasus Hacking Sepanjang 2021,"Laporan terbaru menunjukkan adanya kasus Hacking yang menargetkan 
            sektor Pemerintahan di wilayah Medan. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 11 December 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",liputan6.com,2021-12-11,Hacking,Pemerintahan,Medan,negative,44,2025-12-24 12:38:01.499317
NEWS-000171,Pemerintahan Kehilangan Data Jutaan Pengguna Akibat Hacking,"Laporan terbaru menunjukkan adanya kasus Hacking yang menargetkan 
            sektor Pemerintahan di wilayah Bali. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 22 June 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2021-06-22,Hacking,Pemerintahan,Bali,negative,44,2025-12-24 12:38:01.499353
NEWS-000172,Serangan Ransomware Menargetkan Telekomunikasi di Semarang,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Telekomunikasi di wilayah Semarang. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 28 September 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2022-09-28,Ransomware,Telekomunikasi,Semarang,negative,44,2025-12-24 12:38:01.499387
NEWS-000173,BSSN Ungkap Lonjakan Kasus Kebocoran Data Sepanjang 2021,"Laporan terbaru menunjukkan adanya kasus Kebocoran Data yang menargetkan 
            sektor Pendidikan di wilayah Semarang. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 16 March 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2021-03-16,Kebocoran Data,Pendidikan,Semarang,neutral,45,2025-12-24 12:38:01.499436
NEWS-000174,Polri Tangkap Pelaku Penipuan Online yang Rugikan Korban Rp 71 Juta,"Laporan terbaru menunjukkan adanya kasus Penipuan Online yang menargetkan 
            sektor E-Commerce di wilayah Makassar. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 12 July 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",liputan6.com,2021-07-12,Penipuan Online,E-Commerce,Makassar,negative,45,2025-12-24 12:38:01.499469
NEWS-000175,BSSN Ungkap Lonjakan Kasus Phishing Sepanjang 2024,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor Pemerintahan di wilayah Bali. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 25 November 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",liputan6.com,2024-11-25,Phishing,Pemerintahan,Bali,neutral,44,2025-12-24 12:38:01.499502
NEWS-000176,Tips Lindungi Data dari Kebocoran Data Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Kebocoran Data yang menargetkan 
            sektor Kesehatan di wilayah Bali. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 27 September 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2023-09-27,Kebocoran Data,Kesehatan,Bali,neutral,45,2025-12-24 12:38:01.499535
NEWS-000177,Tips Lindungi Data dari Ransomware Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Pendidikan di wilayah Semarang. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 30 July 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",liputan6.com,2021-07-30,Ransomware,Pendidikan,Semarang,neutral,44,2025-12-24 12:38:01.499568
NEWS-000178,Kerugian Akibat Social Engineering Capai Rp 63 Miliar,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor UMKM di wilayah Surabaya. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 26 March 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2024-03-26,Social Engineering,UMKM,Surabaya,negative,45,2025-12-24 12:38:01.499602
NEWS-000179,Kasus Social Engineering di Medan Meningkat 89%,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor Startup di wilayah Medan. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 21 November 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2021-11-21,Social Engineering,Startup,Medan,negative,45,2025-12-24 12:38:01.499642
NEWS-000180,Kominfo Blokir 470 Situs Terkait Ransomware,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Pemerintahan di wilayah Semarang. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 05 September 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tempo.co,2023-09-05,Ransomware,Pemerintahan,Semarang,negative,44,2025-12-24 12:38:01.499676
NEWS-000181,Kasus DDoS di Yogyakarta Meningkat 41%,"Laporan terbaru menunjukkan adanya kasus DDoS yang menargetkan 
            sektor Pemerintahan di wilayah Yogyakarta. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 03 October 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2022-10-03,DDoS,Pemerintahan,Yogyakarta,negative,44,2025-12-24 12:38:01.499714
NEWS-000182,Kerugian Akibat Social Engineering Capai Rp 486 Miliar,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor Fintech di wilayah Semarang. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 21 November 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2023-11-21,Social Engineering,Fintech,Semarang,neutral,45,2025-12-24 12:38:01.499753
NEWS-000183,Kasus Malware di Bandung Meningkat 174%,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Pemerintahan di wilayah Bandung. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 12 October 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2023-10-12,Malware,Pemerintahan,Bandung,negative,44,2025-12-24 12:38:01.499792
NEWS-000184,Perbankan Kehilangan Data Jutaan Pengguna Akibat Social Engineering,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor Perbankan di wilayah Jakarta. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 04 October 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",liputan6.com,2022-10-04,Social Engineering,Perbankan,Jakarta,neutral,45,2025-12-24 12:38:01.499828
NEWS-000185,Perbankan Kehilangan Data Jutaan Pengguna Akibat Hacking,"Laporan terbaru menunjukkan adanya kasus Hacking yang menargetkan 
            sektor Perbankan di wilayah Bali. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 03 October 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2021-10-03,Hacking,Perbankan,Bali,neutral,44,2025-12-24 12:38:01.499862
NEWS-000186,Kominfo Blokir 171 Situs Terkait Malware,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Startup di wilayah Jawa Barat. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 12 April 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2021-04-12,Malware,Startup,Jawa Barat,negative,45,2025-12-24 12:38:01.499898
NEWS-000187,Polri Tangkap Pelaku DDoS yang Rugikan Korban Rp 376 Juta,"Laporan terbaru menunjukkan adanya kasus DDoS yang menargetkan 
            sektor Pendidikan di wilayah Semarang. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 07 April 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2023-04-07,DDoS,Pendidikan,Semarang,negative,44,2025-12-24 12:38:01.499933
NEWS-000188,Tips Lindungi Data dari Ransomware Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Kesehatan di wilayah Bali. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 30 October 2020. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2020-10-30,Ransomware,Kesehatan,Bali,neutral,44,2025-12-24 12:38:01.499968
NEWS-000189,Kominfo Blokir 204 Situs Terkait Kebocoran Data,"Laporan terbaru menunjukkan adanya kasus Kebocoran Data yang menargetkan 
            sektor Pemerintahan di wilayah Semarang. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 11 October 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2022-10-11,Kebocoran Data,Pemerintahan,Semarang,negative,45,2025-12-24 12:38:01.500003
NEWS-000190,Waspada! Modus Baru Penipuan Online Melalui Website Palsu,"Laporan terbaru menunjukkan adanya kasus Penipuan Online yang menargetkan 
            sektor Perbankan di wilayah Jawa Barat. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 02 November 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2022-11-02,Penipuan Online,Perbankan,Jawa Barat,negative,46,2025-12-24 12:38:01.500042
NEWS-000191,Serangan Phishing Menargetkan Kesehatan di Bali,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor Kesehatan di wilayah Bali. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 07 September 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2022-09-07,Phishing,Kesehatan,Bali,negative,44,2025-12-24 12:38:01.500085
NEWS-000192,Waspada! Modus Baru Social Engineering Melalui Website Palsu,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor Telekomunikasi di wilayah Semarang. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 13 December 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2022-12-13,Social Engineering,Telekomunikasi,Semarang,negative,45,2025-12-24 12:38:01.500120
NEWS-000193,Waspada! Modus Baru Ransomware Melalui Aplikasi Berbahaya,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Telekomunikasi di wilayah Medan. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 17 March 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2022-03-17,Ransomware,Telekomunikasi,Medan,negative,44,2025-12-24 12:38:01.500160
NEWS-000194,BSSN Ungkap Lonjakan Kasus Hacking Sepanjang 2021,"Laporan terbaru menunjukkan adanya kasus Hacking yang menargetkan 
            sektor Pendidikan di wilayah Semarang. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 08 April 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2021-04-08,Hacking,Pendidikan,Semarang,negative,44,2025-12-24 12:38:01.500195
NEWS-000195,Serangan Phishing Menargetkan Pemerintahan di Semarang,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor Pemerintahan di wilayah Semarang. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 27 March 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2023-03-27,Phishing,Pemerintahan,Semarang,negative,44,2025-12-24 12:38:01.500230
